"Colony","Date","Bee","Entrance_minute","Entrance_second","Danced","Bout_1","Bout_2","Bout_3","Bout_4","Bout_5","Bout_6","Bout_7","Bout_8","Bout_9","Bout_10","Bout_11","Bout_12","Bout_13","Bout_14","Decimal_entrance_time","Total_runs","Decimal_time","Duration","Scent","Site","Density","Flower_number"
"7B","7/19/22","PYY_7B",26,36,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.6,7,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","PYY_7B",30,38,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.6333333333333,9,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","PYY_7B",36,52,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.8666666666667,6,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","PYY_7B",48,27,1,17,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.45,23,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","PYY_7B",52,42,1,2,4,2,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7,29,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","PYY_7B",57,1,1,3,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.0166666666667,16,10,50,"Peppermint","Northeast","High","High"
"7B","7/19/22","RB_7B",57,6,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.1,14,4,56,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",9,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.11666666666667,7,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",12,39,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,7,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",17,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,6,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",28,40,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6666666666667,3,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",35,17,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.2833333333333,4,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",38,37,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.6166666666667,7,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",44,58,1,2,1,1,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.9666666666667,17,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",55,48,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8,11,6,54,"Peppermint","Northeast","High","High"
"7B","7/19/22","RF_7B",59,22,1,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.3666666666667,7,6,54,"Peppermint","Northeast","High","High"
