"Hour","Minute","Bee","Observed","Date","Colony","Scent","Site","Density","Flower_number","Day","Treatment","Trial","Setup","Array_time"
0,37,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"BWW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"PF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"PG.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,37,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",37
0,38,"FF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,38,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",38
0,39,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,39,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",39
0,40,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"YP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"BWW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"PY.v_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"PRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"PG.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,40,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",40
0,41,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"ROG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"PF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"WGR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,41,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",41
0,42,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"YP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"PF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,42,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",42
0,43,"FF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"YP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"GY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"PYY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"POO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"PG.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"PGG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"WR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"WRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"WOO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,43,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",43
0,44,"ROG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"RB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"YB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"YPY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"BG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"PG_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"WRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,44,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",44
0,45,"RF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"RO_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"GP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"GP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"BP.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"BF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"BRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"PY.v_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"PRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,45,"WR.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",45
0,46,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"OB_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"OF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"OW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"YF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"BP_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"BWW_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"PF_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"WRR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"WOY_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"FR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,46,"FYR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",46
0,47,"FF.a_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",47
0,47,"RWR_7B",1,"7/20/22","7B","Peppermint","Northeast","Low","Low","3","Changing","Trial 2","Density: Low, Number of flowers: Low",47
